No,id,member_id,loan_status_class
1166,4455121,5687296,0
1167,20389226,22661924,1
1168,12499401,14511517,1
1169,20369048,22641766,1
1170,6965056,8607203,1
1171,25347736,27790414,1
1172,634884,813306,1
1173,28594542,31117774,1
1174,15500149,17592579,1
1175,20700770,22973311,1
1176,19336242,21539013,1
1177,19225848,21428611,1
1178,8845712,10637781,1
1179,6444902,7987035,1
1180,27030018,29523047,1
1181,19446087,21658845,1
1182,2434794,2916972,1
1183,7046335,8708464,1
1184,13507880,15560202,1
1185,8976957,10778982,1
1186,20691174,22963684,1
1187,33132059,35775423,1
1188,5865884,7328038,1
1189,20759630,23032320,1
1190,3675326,4638437,0
1191,27360148,29853211,1
1192,18965982,21198633,1
1193,8665596,8541390,1
1194,6156577,7638707,0
1195,13066675,15098868,1
1196,3730711,4723688,1
1197,3368397,4221149,1
1198,10105019,11957146,1
1199,4175876,5318140,1
1200,1030264,1259669,0
1201,36530224,39262445,0
1202,7079537,8741573,1
1203,15570882,17663296,1
1204,1689822,1972324,1
1205,15480325,17552766,1
1206,7073801,8735274,1
1207,36360795,39092154,1
1208,15561419,17653817,1
1209,24686415,27129223,1
1210,10136419,11988442,1
1211,1080688,1317605,1
1212,3525163,4417385,1
1213,4291583,5484325,1
1214,26239767,28702533,1
1215,1432511,1683786,1
1216,16432035,18514526,1
1217,15369823,17442263,1
1218,7355725,9017858,1
1219,3371056,4224050,1
1220,6376536,7908635,1
1221,542040,699544,1
1222,29204479,31737693,0
1223,27230224,29733296,1
1224,5608222,6990564,1
1225,10628415,12500353,1
1226,551924,711238,1
1227,8575916,10337988,1
1228,658521,842195,1
1229,2308289,2740716,1
1230,37600665,40363421,1
1231,20208182,22470957,1
1232,16413417,18495743,1
1233,20929408,23202256,1
1234,9614956,11467087,1
1235,10099416,11951021,1
1236,20741016,23013533,1
1237,10745926,12638014,1
1238,7056301,8718436,1
1239,8638977,10410772,1
1240,35043835,37727126,1
1241,470039,593241,1
1242,34392925,37056256,1
1243,5031059,6333463,0
1244,32198914,34812133,0
1245,888702,1105129,1
1246,28772929,31286074,1
1247,34061764,36735026,1
1248,1226312,1466880,1
1249,1295173,1540124,1
1250,5175259,6497464,1
1251,10085132,11937246,1
1252,26379869,28852635,1
1253,1330330,1575300,0
1254,19557296,21780014,1
1255,21030813,23313480,1
1256,1098802,1335398,1
1257,10164598,12016742,1
1258,19175819,21378555,1
1259,32319404,34932651,1
1260,3348558,4151194,1
1261,30395771,32948957,1
1262,1419104,1669245,1
1263,22252877,24575677,1
1264,25938054,28390923,1
1265,11428405,13360546,1
1266,19207450,21410086,1
1267,15370309,17442743,1
1268,1123776,1361727,1
1269,3454654,4318161,0
1270,6234767,7746921,1
1271,18955118,21117835,1
1272,2219006,2631540,0
1273,1101151,1337889,1
1274,24705755,27148658,1
1275,577717,742870,1
1276,33360192,36003412,1
1277,36331492,39042902,1
1278,7564871,9247012,1
1279,28913512,31436695,1
1280,2744700,3326870,1
1281,9065576,10877649,1
1282,7345586,9007716,1
1283,20668932,22941704,1
1284,10764980,4065914,1
1285,1078954,1315720,1
1286,19907003,22129753,1
1287,7436588,9098680,1
1288,17685184,19817656,1
1289,23673455,26046372,1
1290,26388398,28861387,0
1291,28462646,30985770,1
1292,34461995,37125266,1
1293,1485726,1744699,1
1294,32199115,34812352,0
1295,14509074,16571414,1
1296,521992,675122,1
1297,34442335,37105633,0
1298,3931646,5025552,1
1299,20780794,23053372,1
1300,33421349,36064662,1
1301,10695626,12587735,1
1302,34813327,37386620,1
1303,1256507,1499401,1
1304,19326254,21529021,1
1305,9445078,11277210,1
1306,6735544,8337799,1
1307,1535474,1800089,1
1308,17914037,20066621,1
1309,28422620,30945743,1
1310,1574371,1842523,1
1311,34632871,37316148,0
1312,8556120,10308192,1
1313,9745746,11597786,1
1314,7436075,9098191,1
1315,12958445,14990626,1
1316,1130983,1369948,1
1317,10147873,11999557,1
1318,5800240,7231988,1
1319,11915489,13907636,1
1320,22242608,24565441,1
1321,9216938,11038969,1
1322,7725336,9427460,1
1323,20731543,23004050,0
1324,10120973,11972426,1
1325,9866560,11718528,1
1326,14679865,16742175,1
1327,10068959,11920599,1
1328,35074212,37757526,1
1329,12527174,14539298,1
1330,16251855,18354373,1
1331,758242,958380,1
1332,13957681,13287025,1
1333,735322,931997,1
1334,2594739,3116904,1
1335,14630734,16693020,1
1336,1510823,1772630,1
1337,19426396,21639139,1
1338,9165079,10997198,1
1339,19546214,21768976,1
1340,23953728,26326634,1
1341,10078150,11929882,1
1342,5176957,6499314,1
1343,4309955,5492570,1
1344,5788074,7220250,1
1345,31106466,33689662,1
1346,7004640,8646790,0
1347,35166485,37847869,1
1348,8406082,10148155,1
1349,516560,667626,1
1350,30956259,33519449,1
1351,6637573,8219684,0
1352,19957310,22180046,1
1353,9056369,10868405,1
1354,37247820,40020611,1
1355,1295575,1540528,1
1356,15159106,17231555,0
1357,13326944,15369172,1
1358,17452789,19575337,1
1359,5686263,7098416,1
1360,2295247,2727434,1
1361,5795024,7227188,1
1362,14530572,16592859,1
1363,12966179,14998383,1
1364,7705723,9407815,0
1365,31227652,33800906,1
1366,12286566,14278701,1
1367,7383179,9045013,1
1368,22264361,24586926,0
1369,5979862,7452311,1
1370,8385505,10127604,1
1371,529361,684566,1
1372,9207112,11029099,1
1373,17553291,19705820,1
1374,32098984,34702220,1
1375,10121482,11972873,1
1376,10766343,12658423,1
1377,8376434,10118475,1
1378,14648708,16711049,1
1379,9009490,10801375,1
1380,441435,535522,1
1381,32118602,34721810,1
1382,4278139,5460603,1
1383,10675248,12567368,1
1384,4465818,5698036,1
1385,17754184,19886690,1
1386,12575756,14587913,1
1387,10554734,12436872,1
1388,22402440,24735281,1
1389,30395564,32948735,1
1390,34772968,37466253,0
1391,28683058,31146193,1
1392,3245066,3987217,1
1393,28633168,31166313,1
1394,13367470,15409680,1
1395,16373335,18475722,1
1396,6838142,8460188,1
1397,3151777,3864376,1
1398,9815221,11667293,1
1399,32499718,35113013,0
1400,27700606,30213682,1
1401,814328,1021833,1
1402,12398016,14410144,1
1403,18895796,21078425,1
1404,16131544,18234015,1
1405,18955192,21117894,1
1406,28773758,31286944,1
1407,11995547,13987704,1
1408,3356809,4170399,1
1409,23713268,26086214,1
1410,1432052,1683392,1
1411,1436754,1688520,1
1412,1120462,1358313,1
1413,9724698,4426848,1
1414,11686636,13658793,1
1415,19857848,22080612,1
1416,34782919,37476196,1
1417,37720986,40443873,0
1418,4290390,5483038,1
1419,1364593,1608459,1
1420,13617824,15670119,1
1421,10676386,12568469,1
1422,33161088,35804379,1
1423,28723058,31256191,1
1424,33131963,35775318,1
1425,1390724,1637763,1
1426,1406467,1655658,1
1427,11064717,12976870,1
1428,34452530,37115834,1
1429,22362749,24695556,1
1430,613710,786824,1
1431,609189,781414,1
1432,7496031,8570544,1
1433,1212750,1454113,1
1434,20688859,22961654,1
1435,9796141,11648165,1
1436,8064693,9786834,1
1437,16462171,18544647,1
1438,1390734,1637774,1
1439,12687111,14699287,1
1440,16141683,18244165,1
1441,6328803,7860232,1
1442,3495872,4378191,1
1443,11945348,13937498,1
1444,34414110,37077505,1
1445,3155164,3867371,1
1446,29173622,31716788,1
1447,1008625,1235112,1
1448,24605339,27038301,1
1449,3356884,4170479,1
1450,1103854,1340222,1
1451,17763481,19896016,1
1452,5794354,7226093,1
1453,32108495,34711690,1
1454,12645547,14647694,1
1455,1037956,1267855,1
1456,22762649,25105597,1
1457,6539044,8091165,1
1458,10123776,9427323,1
1459,25176936,27619762,1
1460,2088122,2420539,1
1461,12466085,14478217,1
1462,6531440,8083454,1
1463,18925560,21178234,1
1464,8756135,10528163,1
1465,1292927,1537492,1
1466,3731960,4725067,0
1467,14570844,16633128,1
1468,10554675,12436817,1
1469,10075536,11927645,1
1470,4536611,5778869,1
1471,24645081,27078085,1
1472,2366168,2828472,1
1473,26829603,29312639,1
1474,15681076,17773493,1
1475,1217685,1458474,1
1476,14508250,16570626,1
1477,28552639,31075758,1
1478,8846420,10638429,1
1479,1296972,1541985,0
1480,8127566,9869561,1
1481,28683690,31146837,1
1482,10558484,12440422,1
1483,27580624,30083715,1
1484,5936666,7409068,1
1485,20792639,23065078,1
1486,11718578,13690775,1
1487,30936246,33499421,1
1488,15480254,17552698,1
1489,738261,935603,1
1490,26759964,29252926,1
1491,1456900,1711381,1
1492,30836237,33389440,1
1493,7084059,8745607,1
1494,11434844,13366998,1
1495,6571605,8123600,1
1496,4975222,6277400,1
1497,1033601,1263173,1
1498,11884930,13877079,1
1499,25307160,27759942,0
1500,16231928,18334419,1
1501,23844472,26217256,1
1502,22292294,24615157,1
1503,4557561,5809853,1
1504,7646982,9329029,1
1505,5947467,7419921,0
1506,20449469,22712172,1
1507,5649601,7032029,1
1508,15920797,18013300,1
1509,36178872,38880451,1
1510,1543680,1809400,1
1511,17803612,19936140,1
1512,11895432,13887580,1
1513,7515365,9177468,1
1514,5214972,6557151,1
1515,4280269,5462871,1
1516,10557940,12439903,1
1517,14469073,16531398,1
1518,21851069,24184009,1
1519,23944240,26317051,1
1520,5037100,6339390,1
1521,12246538,14238667,1
1522,1309611,1554966,1
1523,11296082,13208255,1
1524,764671,965422,1
1525,845036,1056174,1
1526,15730120,17822553,1
1527,1159693,1400434,1
1528,1540868,1806303,1
1529,1198459,1439748,1
1530,586236,753146,1
1531,12245202,14237358,1
1532,10608732,12480668,1
1533,19577476,21800185,0
1534,10895318,12777454,1
1535,9795421,11647496,1
1536,1578665,1847425,1
1537,35823297,38518729,1
1538,18885661,21068330,1
1539,995913,1220507,1
1540,28573932,31097114,1
1541,8638345,10410199,1
1542,605397,776653,1
1543,8987029,10769020,1
1544,1474343,1731814,1
1545,472358,596421,1
1546,34954840,37668178,1
1547,23995651,26368266,1
1548,35733862,38429332,1
1549,13707370,15759718,1
1550,19867009,22089752,1
1551,4644742,5906905,1
1552,1816665,2118993,1
1553,3371004,4223992,1
1554,5944790,7416945,1
1555,1384302,1629679,1
1556,24014202,26387020,1
1557,6285059,7817111,1
1558,1441600,1693681,1
1559,853391,1065559,1
1560,27220161,29723224,1
1561,13066877,15099071,1
1562,32500179,35113517,1
1563,6719920,8322241,1
1564,32169229,34782487,1
1565,10765142,12657270,1
1566,27700654,30213738,1
1567,24606462,27039255,1
1568,19607335,21830045,1
1569,11985758,13977920,1
1570,3146696,3858998,1
1571,6708197,8310544,1
1572,16301699,18404203,1
1573,7194644,8756095,1
1574,5784888,7217037,0
1575,14470409,16532699,1
1576,8374798,10116928,1
1577,13517019,15569312,1
1578,8314650,10056796,1
1579,33131026,35774314,1
1580,4425867,5658085,1
1581,4305617,5487876,1
1582,34492106,37155387,1
1583,14538466,16600814,1
1584,3384161,4307502,1
1585,7440105,9102089,1
1586,1455027,1709039,0
1587,19646412,21869167,1
1588,23963844,26336719,1
1589,1224973,1465661,1
1590,31457277,34050456,1
1591,3188168,3921159,1
1592,12957215,14989402,1
1593,36028506,38740041,1
1594,8775872,10547929,1
1595,28753525,31226688,1
1596,16311275,18413823,1
1597,11387752,13329901,1
1598,31396891,33970097,1
1599,33401532,36044856,1
1600,24355138,26778041,1
1601,10131589,11982985,1
1602,6297380,7829075,1
1603,1404507,1653309,1
1604,1233220,1473623,1
1605,3732189,4725319,1
1606,14508054,16570450,1
1607,5620615,7003022,1
1608,1112225,1348895,1
1609,23443457,25796326,1
1610,1478133,1736188,1
1611,1945230,2277415,1
1612,6569336,8121362,1
1613,10599025,12530979,1
1614,8979141,10781069,1
1615,5966803,7439252,1
1616,20812113,23084567,1
1617,6635368,8217517,1
1618,17645391,19777852,1
1619,1706352,1999272,1
1620,4164788,5306965,1
1621,23283034,25645985,1
1622,1193343,1434115,1
1623,7372215,9034106,1
1624,9188312,4150723,1
1625,12667288,14669424,1
1626,12336801,14328941,1
1627,24676629,27109400,1
1628,37801612,40564650,0
1629,3535970,4428291,0
1630,20057273,22319999,1
1631,7285539,8927637,1
1632,1158784,1399481,1
1633,6907833,8549815,1
1634,1298767,1543398,1
1635,16192045,18294490,1
1636,33420841,36064103,1
1637,2310299,2742849,1
1638,12927206,14959402,0
1639,265117,265106,1
1640,24606739,27039493,1
1641,28753264,31226407,1
1642,26308393,28781360,1
1643,11625504,13597656,1
1644,6704799,8307014,0
1645,393287,430952,1
1646,2375538,2837755,1
1647,22051634,24374559,1
1648,6645711,8227868,1
1649,19766592,21989354,1
1650,20039582,22302218,1
1651,11667626,13639796,1
1652,728956,924688,1
1653,31297226,33870454,1
1654,11666147,13638303,1
1655,7378170,9040168,0
1656,13408535,15460830,1
1657,3727487,4719989,1
1658,26218814,28691727,1
1659,15640224,17732657,1
1660,14520403,16582675,1
1661,23413230,25766146,1
1662,1544311,1810110,0
1663,3237070,3979514,1
1664,11706883,13679055,1
1665,12575803,14587961,1
1666,9766661,11618628,1
1667,5185318,6507536,1
1668,33211962,35855326,1
1669,699652,891236,0
1670,5969659,7442109,1
1671,10577617,12459599,1
1672,1529717,1793741,1
1673,29043243,31566408,1
1674,21190256,23493131,1
1675,5640115,7022590,0
1676,12528475,14540606,1
1677,13507709,15560020,1
1678,5645592,7027809,1
1679,9666257,11518065,1
1680,1044161,1274504,1
1681,23905800,26278386,1
1682,26229343,28712173,1
1683,23943708,26316604,1
1684,16101690,18204159,1
1685,27591984,30095131,1
1686,20801251,23073737,1
1687,19195704,17472019,1
1688,4195304,5337525,1
1689,18404276,20566982,1
1690,31537334,34130509,1
1691,3674830,4637869,0
1692,28152531,30665678,0
1693,1373971,1618220,1
1694,13487159,15539463,1
1695,30615854,33169040,1
1696,20670214,22942835,1
1697,19236242,21439010,1
1698,35958456,38660007,1
1699,8554566,10306716,1
1700,6395333,7927445,1
1701,20899359,23172204,1
1702,1095758,1331897,1
1703,28694328,31217551,1
1704,11216040,13128215,1
1705,15990856,18083357,1
1706,9786636,11638590,1
1707,5947671,7420139,1
1708,6580576,6057591,1
1709,3016155,3628476,1
1710,32199426,34812682,1
1711,3807484,4851235,1
1712,3626730,4579015,1
1713,22301565,24624511,1
1714,542849,700447,0
1715,15410898,17483268,0
1716,9644651,11496799,1
1717,1166734,1408163,1
1718,12398852,14410982,1
1719,5734976,7157129,1
1720,10598674,12530637,1
1721,30355510,24775356,1
1722,6406053,7938158,1
1723,16431398,18513936,0
1724,3374392,4317835,1
1725,13458176,15510477,1
1726,3731585,4724663,1
1727,6158403,7640517,1
1728,2227395,2639827,1
1729,566234,728400,1
1730,4895045,6177287,1
1731,35873294,38568709,1
1732,2300641,2733184,1
1733,19806590,22029348,1
1734,34461943,37125209,1
1735,22303864,24626539,1
1736,20128250,22390914,1
1737,32508854,35122071,1
1738,35286747,37968151,1
1739,27611590,30114713,0
1740,799205,1004427,1
1741,25347597,27790297,1
1742,5957887,7430287,1
1743,18364409,20537094,1
1744,7525203,9187322,0
1745,24384775,26807736,1
1746,6187375,7659501,1
1747,6526371,8078467,1
1748,6396312,7928375,1
1749,29644378,32177561,1
1750,1089662,1326951,1
1751,6700275,8302509,1
1752,11915679,13907824,1
1753,21061116,23343813,1
1754,790897,995125,1
1755,8906198,10698251,1
1756,1093360,1330900,1
1757,28222467,30735608,1
1758,13056995,15089183,1
1759,20170506,22432965,1
1760,10085726,11937790,1
1761,13036469,15068650,1
1762,23753430,26126356,1
1763,4175453,5317696,1
1764,6708062,8310407,1
1765,34944744,37628078,1
1766,1108498,1345035,1
1767,8657859,10429783,1
1768,7687433,9389086,0
1769,36009036,38710600,1
1770,29274162,31807355,1
1771,6809252,8430951,1
1772,33451401,36094680,1
1773,570329,733684,1
1774,1000045,1225655,1
1775,13016781,15048981,0
1776,23924827,26297574,1
1777,12695789,14707944,1
1778,709524,902155,1
1779,28692748,31215877,1
1780,5616752,6998991,1
1781,17533404,19655928,1
1782,28943882,31477088,1
1783,3163671,3876349,1
1784,6156544,7638670,1
1785,7504904,9167037,1
1786,24424823,26847778,1
1787,14628866,16691195,1
1788,1570690,1838294,0
1789,8876330,10668379,1
1790,34372405,37035700,1
1791,5187228,6509575,1
1792,8961332,10752769,1
1793,22431840,24764761,0
1794,31647685,34240895,1
1795,24055954,26428521,1
1796,11368188,13300362,1
1797,6296702,7828521,1
1798,20368697,22641459,1
1799,21301017,23603859,1
1800,8886696,10678698,1
1801,7069846,8731861,1
1802,35013239,37696502,1
1803,7874737,9596874,1
1804,8118446,9860399,1
1805,427035,504413,1
1806,35216739,37898133,1
1807,1179154,1420765,1
1808,22261849,24584749,1
1809,7706669,9408583,1
1810,6094677,7566827,1
1811,10098102,11949823,1
1812,13717747,15770076,1
1813,19576955,21799688,1
1814,7695992,9398116,1
1815,1542721,1808453,1
1816,28713727,31246903,0
1817,5796459,7228623,1
1818,2218266,2630758,1
1819,24795127,27118077,1
1820,3154565,3866717,1
1821,28614271,31137480,1
1822,10574793,12456928,0
1823,14368512,16420896,0
1824,1300044,1544308,1
1825,32158465,34771647,1
1826,15169227,17241672,1
1827,7415029,9077189,1
1828,31888057,34501243,0
1829,34423668,37087026,1
1830,1655049,1947204,1
1831,13088315,15110495,1
1832,23103658,25456480,1
1833,1221176,1462415,1
1834,11634792,13606945,1
1835,12407686,14419803,1
1836,13076241,13496781,1
1837,13115811,15138013,0
1838,500784,643341,1
1839,14258561,16310940,1
1840,15710679,17803102,1
1841,3056875,3729464,1
1842,1856890,2159255,0
1843,17655493,19787948,1
1844,1553985,1820250,1
1845,29594769,32127995,1
1846,28593669,31116851,1
1847,18354310,20517019,1
1848,5434767,6816926,1
1849,22922754,25265680,1
1850,722521,917363,0
1851,1206592,1447793,1
1852,3847723,4861285,1
1853,5705875,7118011,1
1854,36018353,38719874,1
1855,444305,541512,1
1856,11448034,13380206,1
1857,1305925,1551080,1
1858,5895077,7357217,1
1859,28764716,31297965,1
1860,37621201,40384111,1
1861,590382,758359,1
1862,34302034,36965311,1
1863,34462858,37126182,1
1864,24705147,27148137,1
1865,7285400,8927498,1
1866,34632781,37316053,1
1867,772020,973860,1
1868,17635036,19767519,1
1869,1428860,1679669,1
1870,757816,957898,1
1871,24636807,27069546,1
1872,1551927,1818080,1
1873,28933517,31456705,1
1874,33531456,36174728,1
1875,15730484,17822899,0
1876,624462,786473,1
1877,14268152,13878690,0
1878,29774390,32327563,1
1879,28733414,31266571,1
1880,34653680,37337002,1
1881,421959,496234,1
1882,26328706,28801608,1
1883,1076118,1312486,0
1884,6519528,8071566,0
1885,29615326,32148572,1
1886,32129402,34732675,1
1887,4114924,5257109,1
1888,10135625,11987700,1
1889,16432658,18515123,1
1890,2379629,2842166,1
1891,661496,845977,1
1892,26097569,28550516,1
1893,23132978,25485893,1
1894,10618649,12490619,1
1895,29614025,32147196,1
1896,30445959,32999154,1
1897,662180,846824,1
1898,12607010,14619173,1
1899,30315575,32858775,1
1900,8561041,10312439,1
1901,14167640,16220039,0
1902,21121085,23403727,1
1903,17323497,19446019,1
1904,1001644,1227449,1
1905,5610831,6993310,1
1906,12497684,14509793,0
1907,5445838,6828067,1
1908,25277402,27730132,1
1909,34382338,37045623,1
1910,12937161,14969356,1
1911,1454058,1707822,1
1912,603366,774196,1
1913,3725167,4717398,1
1914,29154486,31697695,1
1915,6331623,7862796,0
1916,788815,992603,0
1917,1613049,1884763,1
1918,6794923,8417064,1
1919,10140430,11991914,1
1920,17853376,19985927,1
1921,14460012,16522300,1
1922,14459535,16521838,1
1923,36490861,39222636,1
1924,2935185,3547419,0
1925,16000716,18093214,1
